,Biomass [MWh],Hydropower [MWh],Wind offshore [MWh],Wind onshore [MWh],Photovoltaics [MWh],Other renewable [MWh],Nuclear [MWh],Lignite [MWh],Hard coal [MWh],Fossil gas [MWh],Hydro pumped storage [MWh],Other conventional [MWh]
2021-10-03 16:00:00,4375,1066.5,2873.75,26400.25,5771,150.25,5541.75,5491.25,1462.5,2979.75,140.25,1397.5
2021-10-03 17:00:00,4441.5,1168.75,4187,24935.75,2269.5,156.0,5563.25,7552.75,1578,3147.25,275.5,1405
2021-10-03 18:00:00,4517,1174.5,4695.25,24915,248.75,149.75,5626.25,8722.75,1642.5,3170.25,1248,1385.75
2021-10-03 19:00:00,4546.25,1215.75,5471.5,23628,0.5,150.0,5643.25,9535.25,2037.25,3491.75,3094.5,1393.5
2021-10-03 20:00:00,4532.75,1078,6152.75,20943.75,0,150.0,5636.25,9601.75,1961.75,3534.25,1496,1395
2021-10-03 21:00:00,4491.5,1041.5,6919,18735.25,0,150.0,5638.5,9049.25,1905.5,3175.25,799.75,1394.75
2021-10-03 22:00:00,4412.75,1037,6498,18323.5,0,150.0,5639.5,8454.5,1766.5,3083.25,1236,1389.25
2021-10-03 23:00:00,4334.5,1041,6275,17333,0,150.25,5663.25,8459,1558.5,2853.75,923.25,1390.75
2021-10-04 00:00:00,4249.25,1038.75,6201,15502.25,0,151.0,5589.5,8608.5,1461,2629.25,333.5,1353.5
2021-10-04 01:00:00,4238.25,1040.5,5945.5,13447.75,0,151.75,5602.75,8059,1462.5,2700.25,25,1345.25
2021-10-04 02:00:00,4220.75,1048.25,5520.5,11960.75,0,152.0,5657,7843.75,1443,2777.5,208.5,1337
2021-10-04 03:00:00,4206.5,1086.5,5458.25,10473.75,0,152.25,5657.25,8689.5,1764.5,2882.5,63,1347
2021-10-04 04:00:00,4212.5,1056.5,5450.25,9566,0,153.0,5624,9611,2507,3139.5,2.5,1342.75
2021-10-04 05:00:00,4250,1060.25,5381,8643.5,0,156.75,5645.75,11627.5,4230,3673.75,516,1353.5
2021-10-04 06:00:00,4383.5,1225.75,5349.75,8443.25,0,176.75,6066.25,12964.5,7099.75,4733.75,1186.75,1391.25
2021-10-04 07:00:00,4512.75,1240.25,5043.5,8292.75,186.75,178.0,6292.75,13049,8581.5,5295.5,3599.5,1408
2021-10-04 08:00:00,4590.5,1229.5,5233.75,8198.5,1566.25,178.0,6447.25,13211,9083.75,5463.75,2957.25,1419.75
2021-10-04 09:00:00,4598.5,1209.75,5599.25,7753,3851,177.5,6578.25,13347.25,9224.5,5684,2264.25,1450.5
2021-10-04 10:00:00,4569.25,1249.5,5732.5,6882.25,5424.25,177.0,6581,13336,9303.75,5482.5,2601.75,1448
2021-10-04 11:00:00,4515.75,1276.25,5255.5,6109.25,6929,177.0,6586.25,13343.25,9235,5461,3217.5,1423
2021-10-04 12:00:00,4417.75,1119.5,4809.25,6473.25,8579,177.25,6584,13442.75,9269.5,5385.25,1705.25,1415.25
2021-10-04 13:00:00,4359.5,1129.5,5311.5,7417.5,9629.75,177.25,6559,13356.25,9275.75,5164.75,376.75,1444.75
2021-10-04 14:00:00,4335.5,1147.25,5227,8566.25,9635.75,178.0,6556.75,13347.5,9161,4980.75,322.5,1440.5
2021-10-04 15:00:00,4349.75,1148.75,4567,9201,8793,178.0,6513.25,13275.25,8994.5,4640.25,893,1459.25
2021-10-04 16:00:00,4441.25,1291.75,3809.75,8614,6637.25,178.0,6307.25,13200.25,9055,4918.25,1623.5,1477.75
2021-10-04 17:00:00,4531.25,1264.5,4578.5,6844.5,3240,177.75,6150.25,13178.5,9150,5259,1950.5,1476
2021-10-04 18:00:00,4604.75,1277.75,5821.25,6098.75,554,177.25,6139.25,13215.75,9049.25,5619.75,2596.5,1469.5
2021-10-04 19:00:00,4618,1317.75,5715.25,7598.25,0.5,178.0,6136,13185.75,9054.5,5606.75,3655.75,1472.25
2021-10-04 20:00:00,4589.5,1300.5,5566.75,8940,0,178.0,6137,13200.25,9069.5,5492,2646.25,1468.5
2021-10-04 21:00:00,4502.5,1233.25,5561.25,9385,0,178.0,6224,13186.75,8820.5,4851.5,768,1459
2021-10-04 22:00:00,4405.75,1132.25,5313.75,9288,0,178.0,6343.75,13020.75,8110.25,4402.75,294.5,1460.5
2021-10-04 23:00:00,4345.75,1119.5,5323.25,8908.75,0,178.0,6524.5,12549.25,7125.75,4245.25,78.25,1464.25
2021-10-05 00:00:00,4306.25,1125.25,5177.5,8013,0,178.0,6584,12270.25,6066.5,3190.25,70.5,1426.25
2021-10-05 01:00:00,4288.25,1118.25,5028.5,7245.5,0,173.0,6585.25,12316.5,5181,2899.25,9.75,1405.5
2021-10-05 02:00:00,4273.75,1109,4778,6947.5,0,169.0,6577.75,12128.5,4052.75,2864.75,6.25,1403
2021-10-05 03:00:00,4259.5,1095.75,4331.5,6809.75,0,169.0,6582.25,12257.5,3975.25,2865.75,23.75,1397.75
2021-10-05 04:00:00,4277,1088.5,4288.25,6410,0,160.75,6585,12528.5,4014.5,2714.75,0.5,1387
2021-10-05 05:00:00,4319.5,1095,4518.5,6502.75,0,163.0,6581.75,12726,5618.25,2816,35,1389.75
2021-10-05 06:00:00,4434.75,1184.75,4521.75,6834.25,0,177.75,6580.75,12846.25,8251.25,3559.25,955.5,1425.75
2021-10-05 07:00:00,4606,1209,4648.5,6916.5,112.5,177.25,6599,12911.25,8559.5,4385,4275.5,1432.25
2021-10-05 08:00:00,4648.5,1223.75,4820.75,7047.25,812,177.0,6610.5,12940.5,8576.25,4411.5,3833,1426
2021-10-05 09:00:00,4628.75,1258.75,4964.75,6428.5,2781.5,177.75,6614.5,12903,8618.5,4353.5,3571.5,1460
2021-10-05 10:00:00,4580,1233.5,5199.5,5448.75,5450.5,179.0,6608.25,12894.5,8637.5,4270,2139,1468.25
2021-10-05 11:00:00,4548.5,1215.5,5531.25,5529.25,8119.25,174.5,6605,12929,8610.25,4208.75,1410.5,1432
2021-10-05 12:00:00,4440,1272.25,5747.75,6707.25,10003.5,175.5,6602.25,12925.5,8570.25,3827.25,257.5,1423
2021-10-05 13:00:00,4381,1313.75,6063.5,7465,10145.75,177.75,6599.5,12766,8548.5,3607.25,564.25,1362.75
2021-10-05 14:00:00,4362.25,1395.75,6290.25,8411.25,9384.25,178.0,6595.25,12793.75,8578.25,3545.25,346.5,1364.5
2021-10-05 15:00:00,4377,1351,6473.75,9239.25,7507.75,178.0,6578.5,12829.25,8587.75,3555.5,56.25,1372.75
2021-10-05 16:00:00,4451,1318.25,6516.75,10387.25,5007,178.0,6564.5,12834.75,8603,3611.5,261.5,1417.25
2021-10-05 17:00:00,4536,1361.5,6507.75,11261.5,2457.75,177.25,6562,12780.5,8623,3792.5,311.5,1422.25
2021-10-05 18:00:00,4630.25,1327.25,6396.25,12559.75,369.25,178.75,6563.25,12796,8555,4073.5,1922.75,1420.25
2021-10-05 19:00:00,4650.75,1375.75,6380.5,15031,0.25,179.0,6572.5,12820.25,8636.5,4153.25,2969.25,1435.5
2021-10-05 20:00:00,4580,1314.5,5914.25,16836.5,0,179.75,6576.25,12814.5,8328.75,3830.75,915.75,1459.5
2021-10-05 21:00:00,4464.75,1445.5,4821.75,17317.25,0,178.0,6592.75,12616.25,7458.75,3031.25,1241,1459.25
2021-10-05 22:00:00,4377,1370.5,4248.25,17463.5,0,178.0,6592.25,12357.25,6231.75,2774.75,764.25,1458.25
2021-10-05 23:00:00,4333.75,1344.75,5057.25,17664.75,0,177.25,6466.5,12263.75,4333.5,2746.75,19.75,1456.5
2021-10-06 00:00:00,4278.5,1415.25,4964,17452,0,164.5,6409,12023,2820.5,2260.75,68.5,1433.5
2021-10-06 01:00:00,4260.25,1433,4630.25,17301.25,0,159.5,6424.75,10978.25,2694.5,2238,66,1420
2021-10-06 02:00:00,4255.5,1452.25,4389,17450.75,0,160.0,6457,9992.75,2658.75,2229.25,107.25,1419
2021-10-06 03:00:00,4247.75,1422.5,4630.25,17590.75,0,159.5,6460.75,9168.75,2658,2139.25,140.75,1413
2021-10-06 04:00:00,4250.75,1429.25,4712.5,17679,0,159.0,6453.25,10179.75,2729,2230.25,127,1402.75
2021-10-06 05:00:00,4292.25,1433.75,5119.5,17976.25,0,164.25,6441.5,12055.5,3334.5,2481.5,53.5,1422
2021-10-06 06:00:00,4398.75,1468.75,4945.25,18251.25,0,177.5,6442.75,12491,6037,3215.75,453,1446
2021-10-06 07:00:00,4555,1434,4109.25,17812.5,144.25,180.75,6588.25,12779.5,7900.25,3931.75,866,1448
2021-10-06 08:00:00,4620.25,1434.75,3525,16728.25,2236.5,182.75,6594.5,12806.25,8206.5,4335,823.25,1376
2021-10-06 09:00:00,4593.75,1449.75,2740.75,15646.75,6528.75,183.0,6595.5,12746.25,8226,4124.5,490.75,1209
2021-10-06 10:00:00,4497.75,1410.5,1835.25,16029.25,11493,182.0,6594,12775.25,8211.75,4115,324.25,1376.25
2021-10-06 11:00:00,4444.5,1443.5,994.25,16065.25,13865.75,182.0,6596.5,12798,8212,3776,499.75,1435
2021-10-06 12:00:00,4386.5,1534.25,661.5,14741.25,14077,182.0,6594.75,12839,8335,3716.25,1065.25,1426.75
2021-10-06 13:00:00,4391.75,1521,393,13621.25,13810,181.0,6595.25,12795,8363.75,3527.5,181,1441.5
2021-10-06 14:00:00,4394.5,1538,252.25,12160.5,12872.5,181.5,6602.75,12788.75,8389.75,3575.75,160.5,1446.5
2021-10-06 15:00:00,4388.5,1533.5,213,10741,10774.25,182.0,6595.5,12851,8565.25,3933,105,1451.5
2021-10-06 16:00:00,4477,1594.25,134.75,9008.25,7361.5,181.0,6573.25,12908.25,9008.25,4679.5,449,1451.75
2021-10-06 17:00:00,4589.25,1650.75,87.75,7384.5,3263.75,180.0,6566.75,12936.25,9246,5425,1512,1465.75
2021-10-06 18:00:00,4658,1581.25,60.75,6584.5,387.5,180.5,6561.5,12936,9466,6072.75,2217.75,1485.25
2021-10-06 19:00:00,4689.25,1592,65.75,6388.75,0.25,181.0,6566.25,12915,9674.5,6252.25,2726.5,1483.5
2021-10-06 20:00:00,4630.25,1540.25,49,6097.25,0,181.0,6578.25,12919,9605,6143,2026,1481
2021-10-06 21:00:00,4540.5,1483.25,72.75,5869,0,181.25,6601.5,12925.25,9545.25,5641.5,362,1476.75
2021-10-06 22:00:00,4444.25,1490.75,101.75,4995.75,0,182.0,6602.5,12911.25,9496.75,5298.5,422.5,1485.5
2021-10-06 23:00:00,4371,1488.5,49.75,3993.75,0,182.0,6609,12895.5,9483.5,4867,323.5,1477.25
2021-10-07 00:00:00,4331.25,1456.25,26.5,3213.75,0,181.0,6603.5,12826.75,9429.75,5157.75,214.75,1549.5
2021-10-07 01:00:00,4309.5,1562,33.75,2554,0,181.0,6602,12809.5,9439.5,5251.75,100,1564.5
2021-10-07 02:00:00,4294.25,1476.5,37.75,2018,0,181.5,6605.75,12557,9390.75,5263,12.5,1552
2021-10-07 03:00:00,4289,1514.5,24.5,1396.75,0,182.0,6608.5,12635.25,9588,5331,35.5,1539.75
2021-10-07 04:00:00,4291.25,1454.25,20.25,961,0,181.5,6607.25,12956.75,10230.5,5454.75,14.5,1534.75
2021-10-07 05:00:00,4348.25,1464.75,23.75,687.5,0,181.0,6606.25,13031,10855.5,6634,138,1552.25
2021-10-07 06:00:00,4495.25,1637.75,34.75,404,0,183.5,6609.75,13030.25,11364,7905,1082.5,1612.75
2021-10-07 07:00:00,4652.75,1630,80,270.25,180,184.0,6607.5,13056.5,11669.25,8308.25,2894,1736.5
2021-10-07 08:00:00,4695.5,1562.75,163,201,2850,183.5,6609.25,13032.75,11723,8347.75,2026,1721.25
2021-10-07 09:00:00,4675.75,1525.5,257,172.5,7700,183.0,6612,12880.5,11877.75,8220,1941.75,1725
2021-10-07 10:00:00,4630,1479.25,357,141.75,12738.25,183.0,6603.5,12900.25,12118,8084.5,1565.5,1592.5
2021-10-07 11:00:00,4552.25,1409,513.25,142,16422.75,182.5,6593.5,12959.75,11992,7707.25,239.5,1559.5
2021-10-07 12:00:00,4466,1400,612,302.25,18498.5,182.0,6590,13061.5,11999,7371.75,125,1565.75
2021-10-07 13:00:00,4425,1394.25,518.75,350.25,18654.75,181.75,6591,13052.25,12025.25,7408.25,157.25,1565.75
2021-10-07 14:00:00,4410.25,1443,462,370.25,16788.25,181.75,6592,13064.75,11934.5,7238,263.75,1575.5
2021-10-07 15:00:00,4408,1488.5,464,386.75,13120,182.0,6593,13052.5,12089,7124.5,148.75,1579.25
2021-10-07 16:00:00,4507.25,1476,423.75,464.25,8688.25,182.0,6586,13089,12213,7597.25,232.25,1583.25
2021-10-07 17:00:00,4608.75,1507,437,620,3742.75,182.0,6585,13115,12382,7785.5,1218.75,1582.5
2021-10-07 18:00:00,4691.75,1518,392,993,424.5,182.0,6592.5,13140.75,12533.75,8440.25,2066,1581
2021-10-07 19:00:00,4716.75,1593.25,296,1409,0.25,182.25,6594.5,13062.25,12396.75,8698.25,3477,1619.75
2021-10-07 20:00:00,4669.75,1509.75,262.75,2060.75,0,183.5,6590.25,12867.5,12117.75,8598.25,3027.75,1615
2021-10-07 21:00:00,4585.75,1409.25,316.75,2770,0,184.0,6588.75,12791.75,11592,8224.5,954.25,1614.5
2021-10-07 22:00:00,4452.5,1397.25,379.5,3287.25,0,184.0,6591.75,12786,11237,7793.75,411.5,1616
2021-10-07 23:00:00,4391,1368.25,431.25,3594,0,184.0,6588.25,12899.5,11006.75,6402,169,1616.75
2021-10-08 00:00:00,4323.25,1381,485.25,3860,0,184.0,6596,12956.5,10533.5,5005.75,145,1610.5
2021-10-08 01:00:00,4308,1372.25,558.75,4121.5,0,184.25,6598,12984.5,10175.5,4842.5,13,1611.5
2021-10-08 02:00:00,4301.5,1388.5,583.5,4185.5,0,185.0,6602,12715.25,10106.75,4762.5,3,1601.5
2021-10-08 03:00:00,4295,1374.75,505.25,4034.25,0,185.0,6603.75,12741.25,10015,4625.25,13,1584.75
2021-10-08 04:00:00,4293.75,1372,429,3953.75,0,184.0,6604,13061.5,10158.75,4736.75,8,1564.75
2021-10-08 05:00:00,4335.5,1404,332,3921.25,0,184.0,6603.75,13114.25,10509.75,5773.5,173.75,1565.25
2021-10-08 06:00:00,4493.75,1397,254.25,3870.75,0,184.0,6607,13119.75,10970.5,7424.25,669.25,1572.25
2021-10-08 07:00:00,4658.75,1457.75,202.25,4074.5,129.5,183.0,6613.25,13161,11361.25,8174,3428.25,1593.5
2021-10-08 08:00:00,4693.5,1463,148.75,4003.75,2047.5,182.5,6622,13072,11583.5,8278.25,4493.5,1530.25
2021-10-08 09:00:00,4681,1331.25,159.75,3463.75,6456,182.75,6620.5,12943,11534.25,8390,3553.25,1430.5
2021-10-08 10:00:00,4611.25,1355.25,155.75,2904.75,11691,183.0,6607.5,12931,11233.25,8032.25,1191.25,1379.25
2021-10-08 11:00:00,4553,1348.5,143.75,2752,16431.75,182.25,6597.25,12933.5,11260,6552.25,943.75,1471.5
2021-10-08 12:00:00,4456.25,1347.5,150.5,3272,19527.5,181.0,6589.75,12893.5,10951.25,5774.25,348.5,1167.25
2021-10-08 13:00:00,4413.75,1318,150.75,3792,20318.5,181.0,6590.25,12846.75,10695.5,5134.25,174.25,1168.5
2021-10-08 14:00:00,4393.5,1321.25,104.25,4094.5,18971,180.75,6591.75,12789.5,10446,4978.5,191.25,1470
2021-10-08 15:00:00,4433.25,1349.5,93,4303.25,15657.75,181.0,6588.5,12786.25,10880.75,5174.5,230.25,1472.75
2021-10-08 16:00:00,4491.75,1389,145.75,4613.5,10460.5,181.0,6576.25,12933.75,11111.5,5477.25,541,1171
2021-10-08 17:00:00,4597.5,1399.75,224,5169.5,4352.25,181.0,6573.5,12928.75,11399.25,6631,921.25,1162.75
2021-10-08 18:00:00,4652.5,1308.5,288.5,7283.5,433,181.0,6564.5,12898.75,11595,6706.75,1211.75,1159.25
2021-10-08 19:00:00,4673.25,1320.25,396.75,10459,0,182.75,6567.25,13098.25,11380,6803.25,2878.75,1160.25
2021-10-08 20:00:00,4618.5,1276.25,587,13321.5,0,183.5,6573,13070.75,10928.5,6513.75,560.75,1155.5
2021-10-08 21:00:00,4534.75,1271.5,742.25,14519.5,0,184.0,6580,12890.5,9990.25,5451.75,162.75,1158
2021-10-08 22:00:00,4448.5,1279.5,879.5,14220,0,184.5,6583.5,12536.25,8954,4739,636.25,1156
2021-10-08 23:00:00,4401.75,1289.5,1072.75,13390.5,0,185.0,6584.25,12122,7671.75,3881.25,379.5,1154
2021-10-09 00:00:00,4358,1299.75,1140,12200.5,0,185.0,6584.25,11568.5,5578.5,2830.5,187,1104.75
2021-10-09 01:00:00,4343,1291.75,1127.25,11184.75,0,185.0,6590.25,11667,4857.25,2906,71.25,1100.25
2021-10-09 02:00:00,4334,1302.75,1099.25,10041,0,185.75,6600.25,11704.25,4861.25,2905.5,136,1094
2021-10-09 03:00:00,4338.25,1336,890.75,9268.5,0,186.0,6595.75,11722.5,5231.25,3032.25,136.75,1091.25
2021-10-09 04:00:00,4331.5,1258.75,764,8919.75,0,185.0,6602.25,11723,5699,2946.75,180.5,1090
2021-10-09 05:00:00,4342.25,1286,760.75,9115.25,0,184.5,6614.25,11750.75,5990.25,2947.75,475.5,1087
2021-10-09 06:00:00,4440.5,1254.25,794.75,9537.25,0,184.0,6620,11793.25,6294.25,2962,288.5,1082
2021-10-09 07:00:00,4554.75,1245,808.75,9961.5,237,184.0,6619.25,11970.75,6728.25,3299.5,943.25,1080
2021-10-09 08:00:00,4608.75,1243.75,1052.75,9629.5,4044.25,183.75,6622.25,11961,6787,3244.25,1537.5,1077.75
2021-10-09 09:00:00,4615.25,1224.75,1133.75,6993.5,11405.5,180.0,6625,12158,6633.25,3264.5,1497.5,1173.5
2021-10-09 10:00:00,4535,1206.5,1227.25,4507.75,19217.75,180.0,6625.75,12375,6024,2763.25,688.5,1073
2021-10-09 11:00:00,4467.5,1190.5,1252.5,4587.5,25483,178.5,6581.5,12360.5,4665.25,2872,1,1169.25
2021-10-09 12:00:00,4409.25,1158.25,1378.75,5790,28649.5,167.25,6251.75,12205.75,3147.25,2694,5.25,1048.75
2021-10-09 13:00:00,4391.25,1194,1169.5,5724,29036.5,166.0,6108.5,12239,2901.25,2615.25,5.75,1152.75
2021-10-09 14:00:00,4385.25,1216.75,799,5208.75,26770.5,165.0,6111.25,12246.25,2891,2597.5,14.25,1053.75
2021-10-09 15:00:00,4392.75,1221.25,783,4992,21712,165.0,6141.25,12634.5,3358.5,2793.5,15.25,1053.25
2021-10-09 16:00:00,4453,1232,961,4930.75,14170.75,175.25,6487,12871,5451,2939,171.75,1078.75
2021-10-09 17:00:00,4575.25,1224,1162.75,5330.75,5603.5,181.75,6593,12982,7092.25,3441.75,1185.75,1092.75
2021-10-09 18:00:00,4656.75,1241.5,1269.75,7859.25,486.25,183.5,6587.25,12965.5,7421.75,3517.25,3776.75,1534.75
2021-10-09 19:00:00,4659,1241,1497.5,12354.25,0,184.0,6593.25,12927,7421.5,3589.75,2798.75,1198.25
2021-10-09 20:00:00,4627,1233.75,1793,15217.5,0,185.0,6586.75,12909.75,6836.5,3002.25,1470,1196
2021-10-09 21:00:00,4554.75,1240.25,1935.75,16030.25,0,185.0,6504.5,12823.5,5215,3031.5,301.25,1192
2021-10-09 22:00:00,4495.75,1354.5,1945.5,15560.5,0,185.0,6496,12825.25,3933,2929,299,1085.75
2021-10-09 23:00:00,4415.5,1249.25,1817.25,14687.75,0,185.0,6470.25,12784.5,3613.75,2920.75,281,1414.25
2021-10-10 00:00:00,4326.25,1256.25,1592.5,13079.5,0,174.5,6579.25,12726,3494,2690,237.25,1281
2021-10-10 01:00:00,4313,1231.5,1236.25,10868.25,0,174.0,6608,12835.75,3709,2753.75,225.75,1059
2021-10-10 02:00:00,4303.5,1184.75,1042,9155.25,0,175.0,6608,13070.75,3916,2781.5,95,1054
2021-10-10 03:00:00,4303.5,1245.25,736.5,7670.75,0,175.0,6621.25,13137,4318.75,2796,92.5,1054
2021-10-10 04:00:00,4290.25,1179.5,440.5,6539,0,176.25,6627.5,13201.5,4384,2794,183,1055.75
2021-10-10 05:00:00,4326,1157,278.25,5900.75,0,185.0,6626,13531.75,4634.5,2968.25,119.25,1072.75
2021-10-10 06:00:00,4419.5,1156,225,5216.75,0,185.0,6629.25,13753.75,5523,2974.75,238,1072
2021-10-10 07:00:00,4502.5,1169,202.5,4659.25,240,183.75,6624.75,13942,5635,2976.25,497.75,1180.5
2021-10-10 08:00:00,4543.25,1140.5,194,4313.5,4496.5,183.0,6625.25,13954.75,5851.75,2884,1128.5,1071.25
2021-10-10 09:00:00,4541.5,1155,226.25,3142.25,12290.5,182.5,6633.5,13919.25,5355,3004.5,876,1185
2021-10-10 10:00:00,4494.5,1190.25,362,1397.25,19546,177.5,6644.25,13780.5,4449.5,2899.25,640.25,1068
2021-10-10 11:00:00,4446.25,1148,479.75,1044.25,24384,176.25,6621,13752.5,3687.5,2825.5,132.5,1065.5
2021-10-10 12:00:00,4398.5,1124.75,410.5,1542.25,26842,173.75,6225,13579,2919.25,2745.75,4.25,1061.75
2021-10-10 13:00:00,4386.75,1109.75,380.75,1626.5,27457.75,166.75,6118,13441,2487,2691.5,50.5,1361.25
2021-10-10 14:00:00,4366.5,1108,419.25,1232.75,25433.75,168.0,6114.75,13108.75,2405.25,2708.75,61.5,1151.75
2021-10-10 15:00:00,4352,1127,468.5,1062.5,20415.5,170.0,6118.5,12953.75,2664,2759,93,1054
2021-10-10 16:00:00,4355.5,1196.25,648,963,13170.5,170.5,6304.25,13644,3905.25,2785,364.5,1159.75
2021-10-10 17:00:00,4496.25,1200.25,917.75,1037,4998.5,182.25,6569.5,13987.75,6146.5,2987,2256.25,1078.75
2021-10-10 18:00:00,4601.25,1136.25,1672,1975.5,394,185.0,6609.5,13991.5,7230.75,3328.25,3245.25,1081.25
2021-10-10 19:00:00,4641.75,1151.25,2523.25,3211.25,0,185.75,6601,13972,7529,3144,3480.5,1078
2021-10-10 20:00:00,4592.25,1126.25,3497.5,4417.5,0,186.0,6605.5,13915,7595.5,3335.75,2995,1183.5
2021-10-10 21:00:00,4546,1082,4346,5228.5,0,186.0,6601.25,13681.75,7324,3056.5,1667.5,1075.75
2021-10-10 22:00:00,4477.75,1218.5,3815.25,5648.5,0,186.75,6600.5,13789.25,7327,3065.5,1500,1076.5
2021-10-10 23:00:00,4405.25,1144.25,3901,6138.25,0,187.0,6602.75,13835.5,6620.5,3071.75,639.75,1078
2021-10-11 00:00:00,4296.5,1146,3836.5,6680.5,0,183.0,6612.5,13702.75,5530.25,2837.5,160.25,1071
2021-10-11 01:00:00,4273.5,1141.25,4251,7308.25,0,186.0,6613.75,13647.5,5123.75,3048.25,193.25,1077
2021-10-11 02:00:00,4256.5,1137.25,4302.25,7712.25,0,186.0,6518.5,13704.75,4502.75,3223.75,146,1077
2021-10-11 03:00:00,4248.5,1110,4168.75,8032,0,186.0,6463.75,13749.75,4299,3293.75,24,1075.25
2021-10-11 04:00:00,4259.25,1104.5,4104.25,8297.25,0,186.5,6527.75,13738.75,5583,3108.5,41.75,1073
2021-10-11 05:00:00,4289.75,1161,4189,7795.25,0,186.0,6426.75,14007.25,7664,3594.5,172.25,1070.25
2021-10-11 06:00:00,4457,1193.25,4234.75,7692.25,0,186.0,6377.25,14344.25,9107,4268.75,1034.25,1076
2021-10-11 07:00:00,4500.75,1110.25,4901.25,7457,165.5,186.0,6368.5,14410,9638.5,4849.25,2228.25,1400.25
2021-10-11 08:00:00,4459.5,1152.5,5101.5,7235.75,2670,185.75,6387.75,14404.75,9789.75,4913,2515.25,1073
2021-10-11 09:00:00,4452.75,1193,5453,6206.75,7342.25,184.5,6375.75,14427,9800,5130,2547.25,1288.75
2021-10-11 10:00:00,4402.75,1174.25,5344.75,5476,12233.75,183.75,6318.5,14451.25,9762.25,5099,1618.25,1490
2021-10-11 11:00:00,4401,1136.25,5588.5,6065,16269.5,183.0,6280.75,14403.25,9703.75,5181.5,746.25,1485.5
2021-10-11 12:00:00,4397.5,1194,5567.25,7622.5,18411.5,182.75,6219.75,14319,9501.25,4961.75,169,1496.25
2021-10-11 13:00:00,4347.25,1181.25,5843.5,9325,18043.25,182.5,6213.25,14114.75,8925.75,4711.75,181.25,1493
2021-10-11 14:00:00,4319,1215.75,5264.25,10825.75,15752.5,182.0,6198.75,13953.75,8338.75,4399.5,368.25,1493.25
2021-10-11 15:00:00,4375.5,1220.25,5109.5,11467.25,12324.5,182.0,6265.5,13971.25,8995.5,4685.75,466,1497.25
2021-10-11 16:00:00,4450.25,1254.5,5169,11566.75,7384.25,181.0,6426,14221,9764.75,4974,1209.25,1495
2021-10-11 17:00:00,4573.5,1211,5259.5,11831.25,2547.25,182.0,6528,14378.5,10127,5084.5,1334,1493.5
2021-10-11 18:00:00,4620.5,1200.5,5381.5,12235,172.5,183.0,6615.5,14391,10433.5,5078.75,1190.75,1539.25
2021-10-11 19:00:00,4645.75,1200.75,5764.5,12892.25,0,184.0,6583.25,14349.5,10450.75,5152.75,2067.5,1549.75
2021-10-11 20:00:00,4611.25,1185.75,5665.75,14085.25,0,171.25,6583.25,14324,10705.75,4805,930.25,1531.75
2021-10-11 21:00:00,4502.75,1176.5,5698.5,14519,0,160.5,6586.75,14294.25,10348.75,4228,436.5,1529.25
2021-10-11 22:00:00,4377,1236,5732.5,13900,0,157.0,6590.75,14083.75,8687.5,3782.75,650.25,1418.5
2021-10-11 23:00:00,4321,1182.25,5768,13657,0,160.0,6589.25,13411.25,7793.75,3335.75,607.5,1416.5
2021-10-12 00:00:00,4290.25,1157.5,5649.75,13879,0,162.0,6505,13307.75,6438.5,3221.25,1.5,1428
2021-10-12 01:00:00,4283,1167.75,5643.75,13167.25,0,165.0,6340,13438.5,5796.5,3469.25,6,1437.5
2021-10-12 02:00:00,4268.5,1148.5,5539.5,13009.25,0,167.5,6320.25,13593.25,5279.25,3188.5,1.75,1441
2021-10-12 03:00:00,4262.75,1127.75,5519.5,13099.75,0,167.25,6321.75,13440.5,5509,3438.5,0,1433.25
2021-10-12 04:00:00,4302.75,1121.75,5072,13798,0,163.5,6376,13325.75,6574.25,3532.5,43.25,1422.25
2021-10-12 05:00:00,4335.75,1133.5,5442.75,13728,0,163.75,6373,13561.5,8673.75,3736.75,80.5,1471
2021-10-12 06:00:00,4441,1216,5215,13830,0,171.75,6405,14019.75,10193.5,4550,172,1535
2021-10-12 07:00:00,4579.5,1259.75,4993,13971,73.75,177.5,6556.75,14371,10896.5,5831.75,1169.75,1617
2021-10-12 08:00:00,4648.75,1249,4722.25,12904.25,1105.75,180.25,6624.5,14344,11063,6469.5,2092.75,1690.25
2021-10-12 09:00:00,4640.25,1325,4464.75,11441.75,3615.25,182.0,6619.75,14263.5,11159.5,6814.5,2534,1690.75
2021-10-12 10:00:00,4602.75,1306.75,4670,10338.5,6451.5,182.0,6617.75,14243.25,11261,6735.25,1672.75,1693.25
2021-10-12 11:00:00,4519,1244.75,4675.75,10047,9189.75,182.0,6624,14182,11276,6581,1271.75,1719.75
2021-10-12 12:00:00,4393.5,1244.25,5023.25,10445.75,10469.75,181.75,6627,13930,11195,5961.75,444,1815
2021-10-12 13:00:00,4375.5,1221.75,5007.25,10868.75,10741.75,181.5,6630,13836.5,10997.5,5538,285.25,1816.25
2021-10-12 14:00:00,4339.5,1207.75,5190.75,10979.5,10494,181.0,6639,14093.5,10905.25,5201.25,83.25,1786.75
2021-10-12 15:00:00,4353.5,1163.5,5091.25,10910.25,8966.75,181.0,6642,14159,10986.75,5196,90,1785.75
2021-10-12 16:00:00,4418,1187.25,5227.25,10722,5820.5,181.0,6635,14180.75,11110.5,5785.5,264.5,1852.25
